author_name,post_id,image_ID,comments_count,likes_count,caption,date,year,month,day
anshukayoga,anshukayoga_403394_3011911708385095446_10112_110,2023-01-09_12-37-56_UTC_1.jpg,110,10112,"Some journeys in life open a whole new world for you 💙

I was invited by the @isha.foundation and had the privilege to experience and learn their simple but effective way of living. 

I also had the chance to meet and interact with @sadhguru and it was definitely spiritually elevating for my soul and outlook towards life. 

I was definitely overwhelmed mesmerised by the magnanimous AdiYogi statue, the story the light show conveyed, meeting the students @ishahomeschool, meditating at the dhyanalinga, every little thing was just pure joy. 

Shared this experience not only with my mom, the other beautiful souls but also got lucky meeting one of my bestest @jaiswalpragya 🖤

PS: I couldn't have asked for a better beginning to my new year❤️

#Yoga #IshaFoundation #Sadhguru #IshaYogaCenter #YogaPoses #YogaAddict #YogaEveryday #AnshukaYogaWellness #YogaMumbai #AnshukaParwani #AnshukaYoga
",2023-01-0,2023,01,0
rohitsharma45,rohitsharma45_27275050_3058916230080713351_1285437_5108,2023-03-15_09-07-32_UTC_1.jpg,5108,1285437,"A series to remember 🏆🇮🇳
",2023-03-1,2023,03,1
rashwin99,rashwin99_3955334_2955413652829445913_652522_2381,2022-10-23_13-46-23_UTC_1.jpg,2381,652522,"…
",2022-10-2,2022,10,2
thethrottlehouse,thethrottlehouse_141577_3048938100999527616_4021_77,2023-03-01_14-42-46_UTC_1.jpg,77,4021,"NEW VIDEO!

We give the new Ferrari 296 GTB a go in the canyons and @mrcarsounds definitely doesn’t show up to help James with anything..🙄
",2023-03-0,2023,03,0
netflix,netflix_32561501_3060090236634028244_1644407_1445,2023-03-17_00-00-04_UTC_1.jpg,1445,1644407,"Adam Sandler and Jennifer Aniston lookin' ✨ magnifique ✨ at a special Paris screening of Murder Mystery 2 (dropping on Netflix on March 31!) 

📸 Valentin Le Cron/Edward Berthelot
",2023-03-1,2023,03,1
taramilktea,taramilktea_1371196_3043701162147466606_11175_76,2023-02-22_09-17-54_UTC_1.jpg,76,11175,"Icons only. 🔴 #LVxYayoiKusama @louisvuitton
",2023-02-2,2023,02,2
akanksharedhu,akanksharedhu_166654_3022119969820788682_-1_27,2023-01-23_14-39-56_UTC.jpg,27,-1,"It's fun to dance around on an empty dark beach with your tea bags hanging out. Under the stars with the moon just coming up and salt suspended in the air. A doggo was on lookout OBVS.
Had it been warmer a skinny dip would've been in the cards too but not in Jan, not for me atleast (although I type this as someone who has grown fond of her 2 minute cold showers in the peak of winters, something i believed i would NEVER even try)
The owner of the beach huts i was staying at kept asking to see the pics I'd told him i was taking of the moon. He didn't realise i take precedence over the moon on most days 🌒
( Edit: the beach was actually pitch black. It's the camera that's caught all this light )
",2023-01-2,2023,01,2
kayaancontractor,kayaancontractor_100226_3064790058326580011_692_33,2023-03-23_11-37-47_UTC_1.jpg,33,692,"Thank you Aunty Chandi for the #matchymatchy 💗 
WE LOVE YOU! #babyikatstory @theikatstory @chandnisareen 
.
#babyikat #ikatstory #theikatstory #alexandreavocado #kayaancontractor #shapeshifterin
",2023-03-2,2023,03,2
akanksharedhu,akanksharedhu_166654_3007614632984305830_-1_19,2023-01-03_14-20-25_UTC_1.jpg,19,-1,"~ l a t e l y ~
#MeInMirrors ~ if you pay attention you'll realise i wear pretty much the same shit everyday just mixed n matched differently barring a couple of pieces. Especially in the winters. Pick your winners for the season and stick with em is my policy.
Cleaning up pretty well when called for.
Last is an unedited selfie of me unhinged after waking up at 11am recently. I'm shifting things & energy in life/work (both are completely intertwined for me organically and i love it that way) and that has called for slowing down even more than what i was used to (I've always been a chiller for the most part). It's mostly a culmination of the last 2 years for me which feels like more of a life lived than the other 33 years in some ways and i hope to share it here when the time comes :)
Style, food and travel will always be a part of my life so that you'll always find in this space 🚀
Some things are tagged
",2023-01-0,2023,01,0
vehiclevirgins,vehiclevirgins_490382_2807718710351885567_2771_24,2022-04-02_19-02-54_UTC.jpg,24,2771,"Straight piped my new GT500 😂! New video live on the channel, link in bio @vehiclevirgins 
#shelby #gt500
",2022-04-0,2022,04,0
disneyplus,disneyplus_5352028_3067792721066209600_28934_78,2023-03-27_15-03-32_UTC_1.jpg,78,28934,"Jedi Kelleran Beq & Paz Vizsla. 

Chapter 20 of #TheMandalorian is now streaming on #DisneyPlus.
",2023-03-2,2023,03,2
drwaynedyer,drwaynedyer_683926_2927072252983928151_8617_104,2022-09-14_11-17-05_UTC.jpg,104,8617,"#waynedyerwednesday
",2022-09-1,2022,09,1
ishant.sharma29,ishant.sharma29_1487653_2909023842202550911_22761_41,2022-08-20_13-38-07_UTC_1.jpg,41,22761,"That feeling you get post your workout session is unmatched! 🏋️‍♀️
",2022-08-2,2022,08,2
hbomax,hbomax_3056324_3060754840250449274_47454_145,2023-03-17_22-00-31_UTC.jpg,145,47454,"We finish what we started. 

All episodes of #TheLastofUs are streaming on @hbo via HBO Max.
",2023-03-1,2023,03,1
diipakhosla,diipakhosla_1908495_3037946076728655770_55453_142,2023-02-14_10-43-35_UTC_1.jpg,142,55453,"8 years of love and counting. Happy Valentine’s to my forever Valentine. @olegbuller ❤️

Also a shoutout to our dear @nouveaublvck for these images of us. Framing these asap! 😍
",2023-02-1,2023,02,1
shikhatalsania,shikhatalsania_125202_3021172762976240991_424_12,2023-01-22_07-18-00_UTC.jpg,12,424,"Inertia+ennui+pms have finally left the building. Chalo 2023, let’s get LITTT!!! 

📷 @sakpataudi
",2023-01-2,2023,01,2
akanksharedhu,akanksharedhu_166654_3053144121309498451_-1_17,2023-03-07_09-59-23_UTC_1.jpg,17,-1,"A few moons back, getting to try the @bacardi Reserva Ocho (8 years) and hopping to some fun music at #BacardiRumRoom with @casabacardiin 🥃
I was having it with just a splash of water and it was smooth and easy ❤️🚀🤌
*Please consume alcohol responsibly
At @dlfpromenade
#RedhuCheers 
#casabacardi #bacardireserva #bacardireservaocho #bacardi #bacardí #bacardilife #RedhuxBacardi
",2023-03-0,2023,03,0
deepikamehtayoga,deepikamehtayoga_250154_2746430145559855242_1669_26,2022-01-08_05-33-28_UTC_1.jpg,26,1669,"“Give up defining yourself - to yourself or to others. You won't die. You will come to life. And don't be concerned with how others define you. When they define you, they are limiting themselves, so it's their problem. Whenever you interact with people, don't be there primarily as a function or a role, but as the field of conscious Presence. You can only lose something that you have, but you cannot lose something that you are.”
.
One of my fav quote from one of my fav spiritual teacher.🙏🏻
•
 @eckharttolle 🙏🏻
",2022-01-0,2022,01,0
brendonburchard,brendonburchard_1158797_3044040477087780425_5247_113,2023-02-22_20-32-04_UTC.jpg,113,5247,"“Give up defining yourself - to yourself or to others. You won't die. You will come to life. And don't be concerned with how others define you. When they define you, they are limiting themselves, so it's their problem. Whenever you interact with people, don't be there primarily as a function or a role, but as the field of conscious Presence. You can only lose something that you have, but you cannot lose something that you are.”
.
One of my fav quote from one of my fav spiritual teacher.🙏🏻
•
 @eckharttolle 🙏🏻
",2023-02-2,2023,02,2
zomato,zomato_809822_3024956839782948921_26518_229,2023-01-27_12-36-17_UTC_1.jpg,229,26518,"reality checkGPT 😭
",2023-01-2,2023,01,2
deepikamehtayoga,deepikamehtayoga_250154_2761606392669782621_2825_99,2022-01-29_04-05-57_UTC.jpg,99,2825,"As a Woman I am aware that we all have a deep sense of needing to be heard and seen ..this is not the same as external validation but a deeper sense of having a space of presence to be able to speak your truth and be seen for who you really are , beyond the roles of mother, wife, partner, daughter ..
This space can be held by a group of like minded women/ a circle of trust but in the case where some of us are not fortunate enough to have that , we need to be the ones to “listen “ and “see” our own selves ..to create a deeper space of healing , so we do not perpetuate our ancestral wounds to the next generation, but allow our own inner child to have a safe space to express what has not been expressed..
.
Just some thoughts this morning as I allowed myself the time to journal, reflect and acknowledge how far I’ve come.
.
Let me know if you relate, and if you feel the need to create a space like that collectively.🙏🏻🌙🌟🌺
",2022-01-2,2022,01,2
yasminkarachiwala,yasminkarachiwala_1062568_2890836235329527303_4663_70,2022-07-26_11-22-35_UTC.jpg,70,4663,"And she’s backkkkkk💗

 Posted @withregram • @katrinakaif Back to the gymmmmmmmmm 🥳💗
",2022-07-2,2022,07,2
diipakhosla,diipakhosla_1908495_3026946674028696156_3906_32,2023-01-30_06-29-44_UTC.jpg,32,3906,"Creating revolution and bringing ‘India To World’ through its innovation.
TECNO introduces the ‘Phantom Pioneers’ from around the world.

Presenting @diipakhosla to the world, an Indian entrepreneur who gave the world its first Ayurvedistry brand. Her journey as a beauty entrepreneur in Europe began unexpectedly, but through her strong vision and diligence, she succeeded in creating her name in the world. Starting with the world's first Ayurvedic brand, she fused traditional Indian concepts like Ayurvedic therapy with popular Western practices such as yoga and skin care products, bringing a unique blend of Indian aesthetics to the Western market. With her innovative approach, she quickly gained recognition and secured angel funding, establishing herself as a leading Indian entrepreneur in Europe. Just like TECNO Phantom X2 Pro, which has been crafted with advanced technology, mind-blowing design, and latest innovation that gives Beyond The Extraordinary experience.

To know more, visit link in bio.

 #TECNO #TECNOMobile #PHANTOMX2Pro #BeyondTheExtraordinary #TECNOSmartphones
",2023-01-3,2023,01,3
primevideouk,primevideouk_320713_3064227514365650733_11520_32,2023-03-22_17-00-07_UTC.jpg,32,11520,"we knew Sienna looked familiar! From New York student to fierce fighter, we can't wait to see Kiana Madeira back on our screens again! 🔥 

📺 #PerfectAddiction (Out 24th March) #AfterEverHappy

🎭 #KianaMadeira
",2023-03-2,2023,03,2
jimkwik,jimkwik_2036288_3069482427824535597_5184_113,2023-03-29_23-01-04_UTC.jpg,113,5184,"Leave a “YES” below if you agree 👇⁠
⁠
Remember that we are not aiming for perfection but for progress. ⚡️⁠
⁠
Start small, but start somewhere.⁠
⁠
Simplify. ⁠
⁠
Set a direction to where you want to go. 📍⁠
⁠
Take. One. Step. At. A. Time.⁠
⁠
SAVE, SHARE, and TAG someone who needs an extra reminder today👇⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
⁠
#JimKwik #limitless  #mindsetmatters #motivation101 #successtips #mindsetquotes #justdoit #perfectionist ⁠
",2023-03-2,2023,03,2
ajinkyarahane,ajinkyarahane_4701882_3066818523272553784_96814_337,2023-03-26_06-47-59_UTC_1.jpg,337,96814,"Vibe वही, बात नयी!
",2023-03-2,2023,03,2
hardikpandya93,hardikpandya93_25298326_3053772914125939742_2164519_1833,2023-03-08_06-48-41_UTC.jpg,1833,2164519,"Incredible women, inspirational women, thank you for everything you do for us 🙏 Happy women's day ❤️❤️❤️
",2023-03-0,2023,03,0
hbomax,hbomax_3056324_3060739400062011815_10765_102,2023-03-17_21-29-51_UTC.jpg,102,10765,"Lance Reddick has been part of the HBO family for over 20 years, starring in several projects including iconic roles in Oz and The Wire. He is held in the highest regard by all who knew and worked with him and we are proud to be part of his legacy. He will be missed dearly.
",2023-03-1,2023,03,1
yuzi_chahal23,yuzi_chahal23_8463802_3034998328627543899_269408_420,2023-02-10_09-06-56_UTC.jpg,420,269408,"Thank you @wmaldives ❤️
",2023-02-1,2023,02,1
sachintendulkar,sachintendulkar_39433992_2995818201561521005_523877_1325,2022-12-18_07-43-01_UTC.jpg,1325,523877,"If I were to choose any one person in the world to be raised by, I would again and again choose him. Such were the values he taught me and the love he showered on me. Remembering Baba on his birth anniversary. We miss you! ❤️
",2022-12-1,2022,12,1
hbomax,hbomax_3056324_3060573540159656790_24862_62,2023-03-17_16-00-19_UTC.jpg,62,24862,"It can’t be for nothing. 

Catch up on Season 1 of #TheLastofUs streaming now on @hbo via HBO Max.
",2023-03-1,2023,03,1
rahulkl,rahulkl_130314_3052529645690614754_1891_7,2023-03-06_13-38-32_UTC.jpg,7,1891,"@klrahul clicked at @sanchezblr , today🍽️📸💓
",2023-03-0,2023,03,0
etthehiphoppreacher,etthehiphoppreacher_2196457_3038883604814425810_-1_28,2023-02-15_17-46-17_UTC.jpg,28,-1,"@klrahul clicked at @sanchezblr , today🍽️📸💓
",2023-02-1,2023,02,1
mahi7781,mahi7781_40959576_1455501273339991981_1177241_2751,2017-02-22_02-08-14_UTC.jpg,2751,1177241,"@klrahul clicked at @sanchezblr , today🍽️📸💓
",2017-02-2,2017,02,2
hulu,hulu_1780852_3063540224848908509_1982_71,2023-03-21_18-14-41_UTC.jpg,71,1982,"Raising our voice to say we love John Corbett. New episode of #HIMYF now streaming.
",2023-03-2,2023,03,2
kunalgir,kunalgir_13965_2942787813938353772_783_0,2022-10-06_03-41-06_UTC.jpg,0,783,"I'll soon share the entire process on my YouTube- Kunal Gir 
Also...new unseen pics !

#ranbirkapoor 
#sanju
#brahmastra
",2022-10-0,2022,10,0
yogeshfitness,yogeshfitness_123524_3047989900370337619_1051_12,2023-02-28_07-18-52_UTC.jpg,12,1051,"𝐒𝐰𝐞𝐚𝐭 𝐨𝐟𝐟 𝐭𝐡𝐞 𝐒𝐭𝐫𝐞𝐬𝐬, 
𝐃𝐨 𝐌𝐎𝐑𝐄, 𝐁𝐞 𝐌𝐎𝐑𝐄 💪
#ad #teamon_in #moreofyouinyou 
#keepgoing #keepsmiling #staypositive 
#fitness #motivation #coach #bollywood #celebritytrainer #yogeshfitness 🤟
",2023-02-2,2023,02,2
kayaancontractor,kayaancontractor_100226_2869661324452235438_228_18,2022-06-27_06-11-49_UTC_1.jpg,18,228,"“Mother wanted me to come out in a kimono, so we had quite a fight.” —Edith Bouvier Beale
.
It’s been a week of throwbacks - what’s a few more? 🫠🥹
.
#throwback #memories #shapeshifterineditorial #dhruvkapoor #ilovepero #editorialfashion #kayaancontractor #shapeshifterin
",2022-06-2,2022,06,2
iamjoelbrown,iamjoelbrown_128782_3063798362767377634_883_30,2023-03-22_02-47-27_UTC.jpg,30,883,"I’ve had a lot of people ask about Gaslighting after I shared a few posts about Narcissism.

So after years of experiencing this and also coaching people through the process of identifying it and healing from it, this is gaslighting in a nutshell…

Gaslighting is when someone often tries to manipulate you and make you doubt your own perception of reality.

The gaslighter tries to control you and make you feel powerless, which can be really confusing and upsetting.

The person who is gaslighting you may have gone through some tough stuff in their own life. 

Maybe they were hurt, neglected or abused when they were younger, and that pain is still with them.

But instead of dealing with it, they take it out on others.

It's not your job to fix their problems, but it might help you understand that they are hurting too. 

That doesn't excuse their behavior, but it might help you feel less angry or ashamed.

You can still protect yourself, set boundaries and find support to heal from the gaslighting.

None of us are perfect and we all slip into a form of gaslighting at some point in our life but when it is not attended to or is a constant go-to tactic in relationship it can be extremely selfish and manipulative.

Remember, you deserve to be treated with respect and kindness. You have the right to trust your own experiences and feelings.

Don't let the gaslighter dim your light or make you feel crazy. You are not alone, and you can heal from this.

Have you experienced gaslighting from someone close to you?

If so what did you do to communicate to the person and/or heal from the after effects of it?
",2023-03-2,2023,03,2
sahilkhan,sahilkhan_11415416_3053162592788211908_360275_2111,2023-03-07_10-36-05_UTC_1.jpg,2111,360275,"Happy Holi 🙌🏻💘 2023💥
",2023-03-0,2023,03,0
houseofmisu,houseofmisu_466180_3058810484834267884_2299_30,2023-03-15_05-37-26_UTC_1.jpg,30,2299,"When an outfit is loved so much …. You post it twice 💚

@itrhofficial @isharya
",2023-03-1,2023,03,1
kayaancontractor,kayaancontractor_100226_2884554832027746223_321_30,2022-07-17_19-22-33_UTC_1.jpg,30,321,"No sleep hour 48, and counting! #HOME 🥰✨🇨🇦
.
#alexandreavocado #homefortheholidays #toronto #torontolife #shapeshiftinouttatown #kayaancontractor #shapeshifterin
",2022-07-1,2022,07,1
diipakhosla,diipakhosla_1908495_3053107595380347205_75589_202,2023-03-07_08-46-49_UTC_1.jpg,202,75589,"HAPPY HOLI FROM OURS TO YOURS! ✨ 
And THIS is why we got a second home in Mumbai..😮‍💨😍
",2023-03-0,2023,03,0
shwetarohira,shwetarohira_533824_3008271022329547968_12829_10,2023-01-04_12-04-33_UTC.jpg,10,12829,"When Will you Die? Jayanthi Sankar @jeyanthisankar28 

Right from the very beginning from the title itself the book had me. What an intriguing title it’s a short novella with small chapters which makes it a day or two to read. It was my first book of the year and I thoroughly enjoyed reading this piece of fiction penned by Jayanthi as the narration style is fresh and I also like the style of storytelling specially the format. There are many other quotes and sub plots that I loved in the story  that I am itching to tell you all but I shouldn’t land up giving you all spoilers. I rather have you’ll discover it but never the less let me tell you a little about the story Susan is a kid from Goa and she has found a pen pal from Singapore Suiyi who is of the same age and they share their emotion through their letters. ( It took me back in time when I had a pen pal from Nagpur and I enjoying writing my heart out to her) back to the story they both have turbulent personal lives and though both are in different places and have different journeys in life they are still very connected. The author through her story and characters portage strong human behaviours, emotions; she has laid out beautiful different complexities and challenges that each one of us face within our circle with our closed ones or with the ones in our surroundings.
I would recommend this book to everyone who enjoy fiction and emotions that feel inspired from real life events and are looking for a quick thrill read to start their reading challenge.
",2023-01-0,2023,01,0
